app_id,month_index,month_label,avg_players,peak_players,scraped_utc,url
236850,11,Mar-25,14482.04,23922,2026-02-27T19:43:25+00:00,https://steamcharts.com/app/236850
236850,12,Feb-25,15138.13,24461,2026-02-27T19:43:25+00:00,https://steamcharts.com/app/236850
237310,1,Jan-26,213.32,460,2026-02-27T19:48:45+00:00,https://steamcharts.com/app/237310
237310,2,Dec-25,157.96,311,2026-02-27T19:48:45+00:00,https://steamcharts.com/app/237310
237310,3,Nov-25,169.46,320,2026-02-27T19:48:45+00:00,https://steamcharts.com/app/237310
237310,4,Oct-25,174.71,331,2026-02-27T19:48:45+00:00,https://steamcharts.com/app/237310
237310,5,Sep-25,209.54,391,2026-02-27T19:48:45+00:00,https://steamcharts.com/app/237310
237310,6,Aug-25,240.81,415,2026-02-27T19:48:45+00:00,https://steamcharts.com/app/237310
237310,7,Jul-25,211.26,470,2026-02-27T19:48:45+00:00,https://steamcharts.com/app/237310
237310,8,Jun-25,277.83,418,2026-02-27T19:48:45+00:00,https://steamcharts.com/app/237310
237310,9,May-25,327.03,566,2026-02-27T19:48:45+00:00,https://steamcharts.com/app/237310
237310,10,Apr-25,210.61,361,2026-02-27T19:48:45+00:00,https://steamcharts.com/app/237310
237310,11,Mar-25,191.19,306,2026-02-27T19:48:45+00:00,https://steamcharts.com/app/237310
237310,12,Feb-25,222.6,331,2026-02-27T19:48:45+00:00,https://steamcharts.com/app/237310
238010,1,Jan-26,163.52,337,2026-02-27T19:55:27+00:00,https://steamcharts.com/app/238010
238010,2,Dec-25,156.18,296,2026-02-27T19:55:27+00:00,https://steamcharts.com/app/238010
238010,3,Nov-25,166.23,331,2026-02-27T19:55:27+00:00,https://steamcharts.com/app/238010
238010,4,Oct-25,170.36,390,2026-02-27T19:55:27+00:00,https://steamcharts.com/app/238010
238010,5,Sep-25,171.67,410,2026-02-27T19:55:27+00:00,https://steamcharts.com/app/238010
238010,6,Aug-25,190.81,357,2026-02-27T19:55:27+00:00,https://steamcharts.com/app/238010
238010,7,Jul-25,174.62,353,2026-02-27T19:55:27+00:00,https://steamcharts.com/app/238010
238010,8,Jun-25,157.07,304,2026-02-27T19:55:27+00:00,https://steamcharts.com/app/238010
238010,9,May-25,144.93,304,2026-02-27T19:55:27+00:00,https://steamcharts.com/app/238010
238010,10,Apr-25,175.91,367,2026-02-27T19:55:27+00:00,https://steamcharts.com/app/238010
238010,11,Mar-25,167.29,346,2026-02-27T19:55:27+00:00,https://steamcharts.com/app/238010
238010,12,Feb-25,170.3,362,2026-02-27T19:55:27+00:00,https://steamcharts.com/app/238010
238320,1,Jan-26,419.07,1011,2026-02-27T19:55:06+00:00,https://steamcharts.com/app/238320
238320,2,Dec-25,445.9,1006,2026-02-27T19:55:06+00:00,https://steamcharts.com/app/238320
238320,3,Nov-25,350.01,1021,2026-02-27T19:55:06+00:00,https://steamcharts.com/app/238320
238320,4,Oct-25,363.6,1150,2026-02-27T19:55:06+00:00,https://steamcharts.com/app/238320
238320,5,Sep-25,242.38,441,2026-02-27T19:55:06+00:00,https://steamcharts.com/app/238320
238320,6,Aug-25,310.69,549,2026-02-27T19:55:06+00:00,https://steamcharts.com/app/238320
238320,7,Jul-25,397.4,797,2026-02-27T19:55:06+00:00,https://steamcharts.com/app/238320
238320,8,Jun-25,276,835,2026-02-27T19:55:06+00:00,https://steamcharts.com/app/238320
238320,9,May-25,218.38,426,2026-02-27T19:55:06+00:00,https://steamcharts.com/app/238320
238320,10,Apr-25,237.78,505,2026-02-27T19:55:06+00:00,https://steamcharts.com/app/238320
238320,11,Mar-25,327.78,795,2026-02-27T19:55:06+00:00,https://steamcharts.com/app/238320
238320,12,Feb-25,270.83,544,2026-02-27T19:55:06+00:00,https://steamcharts.com/app/238320
238960,1,Jan-26,8609.98,50223,2026-02-27T19:40:22+00:00,https://steamcharts.com/app/238960
238960,2,Dec-25,13507.08,39053,2026-02-27T19:40:22+00:00,https://steamcharts.com/app/238960
238960,3,Nov-25,66031.46,160397,2026-02-27T19:40:22+00:00,https://steamcharts.com/app/238960
238960,4,Oct-25,6409.08,184633,2026-02-27T19:40:22+00:00,https://steamcharts.com/app/238960
238960,5,Sep-25,5733.86,9990,2026-02-27T19:40:22+00:00,https://steamcharts.com/app/238960
238960,6,Aug-25,15738.13,37964,2026-02-27T19:40:22+00:00,https://steamcharts.com/app/238960
238960,7,Jul-25,43465.6,88896,2026-02-27T19:40:22+00:00,https://steamcharts.com/app/238960
238960,8,Jun-25,50855.85,178443,2026-02-27T19:40:22+00:00,https://steamcharts.com/app/238960
238960,9,May-25,5121.27,10621,2026-02-27T19:40:22+00:00,https://steamcharts.com/app/238960
238960,10,Apr-25,5237.28,11761,2026-02-27T19:40:22+00:00,https://steamcharts.com/app/238960
238960,11,Mar-25,18352.77,46485,2026-02-27T19:40:22+00:00,https://steamcharts.com/app/238960
238960,12,Feb-25,19060.07,91948,2026-02-27T19:40:22+00:00,https://steamcharts.com/app/238960
239030,1,Jan-26,440.53,842,2026-02-27T19:55:51+00:00,https://steamcharts.com/app/239030
239030,2,Dec-25,411.13,844,2026-02-27T19:55:51+00:00,https://steamcharts.com/app/239030
239030,3,Nov-25,614.73,1874,2026-02-27T19:55:51+00:00,https://steamcharts.com/app/239030
239030,4,Oct-25,274.52,480,2026-02-27T19:55:51+00:00,https://steamcharts.com/app/239030
239030,5,Sep-25,296.68,521,2026-02-27T19:55:51+00:00,https://steamcharts.com/app/239030
239030,6,Aug-25,364.32,627,2026-02-27T19:55:51+00:00,https://steamcharts.com/app/239030
239030,7,Jul-25,505.56,1070,2026-02-27T19:55:51+00:00,https://steamcharts.com/app/239030
239030,8,Jun-25,417.81,1185,2026-02-27T19:55:51+00:00,https://steamcharts.com/app/239030
239030,9,May-25,365.01,663,2026-02-27T19:55:51+00:00,https://steamcharts.com/app/239030
239030,10,Apr-25,316.22,552,2026-02-27T19:55:51+00:00,https://steamcharts.com/app/239030
239030,11,Mar-25,352.89,637,2026-02-27T19:55:51+00:00,https://steamcharts.com/app/239030
239030,12,Feb-25,328.63,578,2026-02-27T19:55:51+00:00,https://steamcharts.com/app/239030
239140,1,Jan-26,3891.75,8469,2026-02-27T19:46:37+00:00,https://steamcharts.com/app/239140
239140,2,Dec-25,4710.13,8900,2026-02-27T19:46:37+00:00,https://steamcharts.com/app/239140
239140,3,Nov-25,5596.04,11525,2026-02-27T19:46:37+00:00,https://steamcharts.com/app/239140
239140,4,Oct-25,7562.85,20049,2026-02-27T19:46:37+00:00,https://steamcharts.com/app/239140
239140,5,Sep-25,6259.6,16784,2026-02-27T19:46:37+00:00,https://steamcharts.com/app/239140
239140,6,Aug-25,4944.41,12980,2026-02-27T19:46:37+00:00,https://steamcharts.com/app/239140
239140,7,Jul-25,5720.72,11328,2026-02-27T19:46:37+00:00,https://steamcharts.com/app/239140
239140,8,Jun-25,8115.2,17244,2026-02-27T19:46:37+00:00,https://steamcharts.com/app/239140
239140,9,May-25,4154.09,8589,2026-02-27T19:46:37+00:00,https://steamcharts.com/app/239140
239140,10,Apr-25,4981.76,10766,2026-02-27T19:46:37+00:00,https://steamcharts.com/app/239140
239140,11,Mar-25,5012.02,10496,2026-02-27T19:46:37+00:00,https://steamcharts.com/app/239140
239140,12,Feb-25,7037.96,15145,2026-02-27T19:46:37+00:00,https://steamcharts.com/app/239140
239820,1,Jan-26,178.44,324,2026-02-27T19:40:58+00:00,https://steamcharts.com/app/239820
239820,2,Dec-25,168.48,305,2026-02-27T19:40:58+00:00,https://steamcharts.com/app/239820
239820,3,Nov-25,414.14,2002,2026-02-27T19:40:58+00:00,https://steamcharts.com/app/239820
239820,4,Oct-25,167.86,516,2026-02-27T19:40:58+00:00,https://steamcharts.com/app/239820
239820,5,Sep-25,136.62,254,2026-02-27T19:40:58+00:00,https://steamcharts.com/app/239820
239820,6,Aug-25,142.12,269,2026-02-27T19:40:58+00:00,https://steamcharts.com/app/239820
239820,7,Jul-25,158.83,300,2026-02-27T19:40:58+00:00,https://steamcharts.com/app/239820
239820,8,Jun-25,181.18,382,2026-02-27T19:40:58+00:00,https://steamcharts.com/app/239820
239820,9,May-25,143.83,252,2026-02-27T19:40:58+00:00,https://steamcharts.com/app/239820
239820,10,Apr-25,160.95,335,2026-02-27T19:40:58+00:00,https://steamcharts.com/app/239820
239820,11,Mar-25,197.48,426,2026-02-27T19:40:58+00:00,https://steamcharts.com/app/239820
239820,12,Feb-25,205.11,418,2026-02-27T19:40:58+00:00,https://steamcharts.com/app/239820
240720,1,Jan-26,249.85,449,2026-02-27T19:50:50+00:00,https://steamcharts.com/app/240720
240720,2,Dec-25,288.38,448,2026-02-27T19:50:50+00:00,https://steamcharts.com/app/240720
240720,3,Nov-25,246.1,940,2026-02-27T19:50:50+00:00,https://steamcharts.com/app/240720
240720,4,Oct-25,231.62,516,2026-02-27T19:50:50+00:00,https://steamcharts.com/app/240720
240720,5,Sep-25,205.12,407,2026-02-27T19:50:50+00:00,https://steamcharts.com/app/240720
240720,6,Aug-25,216.2,305,2026-02-27T19:50:50+00:00,https://steamcharts.com/app/240720
240720,7,Jul-25,294.52,515,2026-02-27T19:50:50+00:00,https://steamcharts.com/app/240720
240720,8,Jun-25,239.07,498,2026-02-27T19:50:50+00:00,https://steamcharts.com/app/240720
240720,9,May-25,210.88,432,2026-02-27T19:50:50+00:00,https://steamcharts.com/app/240720
240720,10,Apr-25,237.6,387,2026-02-27T19:50:50+00:00,https://steamcharts.com/app/240720
240720,11,Mar-25,317.57,587,2026-02-27T19:50:50+00:00,https://steamcharts.com/app/240720
240720,12,Feb-25,286.28,417,2026-02-27T19:50:50+00:00,https://steamcharts.com/app/240720
241930,1,Jan-26,781.39,1635,2026-02-27T19:57:02+00:00,https://steamcharts.com/app/241930
241930,2,Dec-25,812.81,1666,2026-02-27T19:57:02+00:00,https://steamcharts.com/app/241930
241930,3,Nov-25,684.73,1505,2026-02-27T19:57:02+00:00,https://steamcharts.com/app/241930
241930,4,Oct-25,836.25,2458,2026-02-27T19:57:02+00:00,https://steamcharts.com/app/241930
241930,5,Sep-25,444.26,807,2026-02-27T19:57:02+00:00,https://steamcharts.com/app/241930
241930,6,Aug-25,492.79,931,2026-02-27T19:57:02+00:00,https://steamcharts.com/app/241930
241930,7,Jul-25,538.94,1048,2026-02-27T19:57:02+00:00,https://steamcharts.com/app/241930
241930,8,Jun-25,469.73,1041,2026-02-27T19:57:02+00:00,https://steamcharts.com/app/241930
241930,9,May-25,751.84,2194,2026-02-27T19:57:02+00:00,https://steamcharts.com/app/241930
241930,10,Apr-25,525.55,1117,2026-02-27T19:57:02+00:00,https://steamcharts.com/app/241930
241930,11,Mar-25,908.77,1947,2026-02-27T19:57:02+00:00,https://steamcharts.com/app/241930
241930,12,Feb-25,451.82,865,2026-02-27T19:57:02+00:00,https://steamcharts.com/app/241930
242050,1,Jan-26,1516.75,2960,2026-02-27T19:59:00+00:00,https://steamcharts.com/app/242050
242050,2,Dec-25,1346.3,2815,2026-02-27T19:59:00+00:00,https://steamcharts.com/app/242050
242050,3,Nov-25,814.45,1503,2026-02-27T19:59:00+00:00,https://steamcharts.com/app/242050
242050,4,Oct-25,1226.76,2856,2026-02-27T19:59:00+00:00,https://steamcharts.com/app/242050
242050,5,Sep-25,1112.36,2841,2026-02-27T19:59:00+00:00,https://steamcharts.com/app/242050
242050,6,Aug-25,839.66,1706,2026-02-27T19:59:00+00:00,https://steamcharts.com/app/242050
242050,7,Jul-25,1152.37,2631,2026-02-27T19:59:00+00:00,https://steamcharts.com/app/242050
242050,8,Jun-25,884.86,1976,2026-02-27T19:59:00+00:00,https://steamcharts.com/app/242050
242050,9,May-25,843.49,1820,2026-02-27T19:59:00+00:00,https://steamcharts.com/app/242050
242050,10,Apr-25,1106.92,2608,2026-02-27T19:59:00+00:00,https://steamcharts.com/app/242050
242050,11,Mar-25,1586.9,2944,2026-02-27T19:59:00+00:00,https://steamcharts.com/app/242050
242050,12,Feb-25,942.13,2016,2026-02-27T19:59:00+00:00,https://steamcharts.com/app/242050
242680,1,Jan-26,399.68,813,2026-02-27T19:35:04+00:00,https://steamcharts.com/app/242680
242680,2,Dec-25,676.06,1905,2026-02-27T19:35:04+00:00,https://steamcharts.com/app/242680
242680,3,Nov-25,94.03,159,2026-02-27T19:35:04+00:00,https://steamcharts.com/app/242680
242680,4,Oct-25,91.28,162,2026-02-27T19:35:04+00:00,https://steamcharts.com/app/242680
242680,5,Sep-25,106.39,215,2026-02-27T19:35:04+00:00,https://steamcharts.com/app/242680
242680,6,Aug-25,107.34,169,2026-02-27T19:35:04+00:00,https://steamcharts.com/app/242680
242680,7,Jul-25,121.8,218,2026-02-27T19:35:04+00:00,https://steamcharts.com/app/242680
242680,8,Jun-25,107.19,236,2026-02-27T19:35:04+00:00,https://steamcharts.com/app/242680
242680,9,May-25,98.65,177,2026-02-27T19:35:04+00:00,https://steamcharts.com/app/242680
242680,10,Apr-25,93.51,163,2026-02-27T19:35:04+00:00,https://steamcharts.com/app/242680
242680,11,Mar-25,96.97,158,2026-02-27T19:35:04+00:00,https://steamcharts.com/app/242680
242680,12,Feb-25,104.13,173,2026-02-27T19:35:04+00:00,https://steamcharts.com/app/242680
242760,1,Jan-26,7257.57,19789,2026-02-27T19:53:58+00:00,https://steamcharts.com/app/242760
242760,2,Dec-25,7151.7,19761,2026-02-27T19:53:58+00:00,https://steamcharts.com/app/242760
242760,3,Nov-25,5544.31,17842,2026-02-27T19:53:58+00:00,https://steamcharts.com/app/242760
242760,4,Oct-25,6267.89,19176,2026-02-27T19:53:58+00:00,https://steamcharts.com/app/242760
242760,5,Sep-25,3511.03,11507,2026-02-27T19:53:58+00:00,https://steamcharts.com/app/242760
242760,6,Aug-25,4308.49,7574,2026-02-27T19:53:58+00:00,https://steamcharts.com/app/242760
242760,7,Jul-25,8655.12,20285,2026-02-27T19:53:58+00:00,https://steamcharts.com/app/242760
242760,8,Jun-25,4988.31,19616,2026-02-27T19:53:58+00:00,https://steamcharts.com/app/242760
242760,9,May-25,4031.79,7913,2026-02-27T19:53:58+00:00,https://steamcharts.com/app/242760
242760,10,Apr-25,4807.62,10815,2026-02-27T19:53:58+00:00,https://steamcharts.com/app/242760
242760,11,Mar-25,8330.15,27358,2026-02-27T19:53:58+00:00,https://steamcharts.com/app/242760
242760,12,Feb-25,7480.57,17030,2026-02-27T19:53:58+00:00,https://steamcharts.com/app/242760
242920,1,Jan-26,562.02,950,2026-02-27T19:58:31+00:00,https://steamcharts.com/app/242920
242920,2,Dec-25,549.96,913,2026-02-27T19:58:31+00:00,https://steamcharts.com/app/242920
242920,3,Nov-25,550.92,891,2026-02-27T19:58:31+00:00,https://steamcharts.com/app/242920
242920,4,Oct-25,549.73,932,2026-02-27T19:58:31+00:00,https://steamcharts.com/app/242920
242920,5,Sep-25,518.36,848,2026-02-27T19:58:31+00:00,https://steamcharts.com/app/242920
242920,6,Aug-25,530.9,843,2026-02-27T19:58:31+00:00,https://steamcharts.com/app/242920
242920,7,Jul-25,511.59,813,2026-02-27T19:58:31+00:00,https://steamcharts.com/app/242920
242920,8,Jun-25,511.21,844,2026-02-27T19:58:31+00:00,https://steamcharts.com/app/242920
242920,9,May-25,528.17,836,2026-02-27T19:58:31+00:00,https://steamcharts.com/app/242920
242920,10,Apr-25,586.55,933,2026-02-27T19:58:31+00:00,https://steamcharts.com/app/242920
242920,11,Mar-25,595.3,1125,2026-02-27T19:58:31+00:00,https://steamcharts.com/app/242920
242920,12,Feb-25,579.94,969,2026-02-27T19:58:31+00:00,https://steamcharts.com/app/242920
243470,1,Jan-26,514.75,889,2026-02-27T19:57:52+00:00,https://steamcharts.com/app/243470
243470,2,Dec-25,484.73,910,2026-02-27T19:57:52+00:00,https://steamcharts.com/app/243470
243470,3,Nov-25,359.52,925,2026-02-27T19:57:52+00:00,https://steamcharts.com/app/243470
243470,4,Oct-25,376.62,924,2026-02-27T19:57:52+00:00,https://steamcharts.com/app/243470
243470,5,Sep-25,423.78,1171,2026-02-27T19:57:52+00:00,https://steamcharts.com/app/243470
243470,6,Aug-25,376.2,864,2026-02-27T19:57:52+00:00,https://steamcharts.com/app/243470
243470,7,Jul-25,445.55,787,2026-02-27T19:57:52+00:00,https://steamcharts.com/app/243470
243470,8,Jun-25,558.22,1149,2026-02-27T19:57:52+00:00,https://steamcharts.com/app/243470
243470,9,May-25,298.39,564,2026-02-27T19:57:52+00:00,https://steamcharts.com/app/243470
243470,10,Apr-25,347.07,787,2026-02-27T19:57:52+00:00,https://steamcharts.com/app/243470
243470,11,Mar-25,612.18,1242,2026-02-27T19:57:52+00:00,https://steamcharts.com/app/243470
243470,12,Feb-25,342.77,678,2026-02-27T19:57:52+00:00,https://steamcharts.com/app/243470
243750,1,Jan-26,484.79,1668,2026-02-27T19:38:57+00:00,https://steamcharts.com/app/243750
243750,2,Dec-25,991.67,2228,2026-02-27T19:38:57+00:00,https://steamcharts.com/app/243750
243750,3,Nov-25,1009.55,1980,2026-02-27T19:38:57+00:00,https://steamcharts.com/app/243750
243750,4,Oct-25,894.57,3333,2026-02-27T19:38:57+00:00,https://steamcharts.com/app/243750
243750,5,Sep-25,1596.57,3331,2026-02-27T19:38:57+00:00,https://steamcharts.com/app/243750
243750,6,Aug-25,1346.31,3511,2026-02-27T19:38:57+00:00,https://steamcharts.com/app/243750
243750,7,Jul-25,1536.53,9023,2026-02-27T19:38:57+00:00,https://steamcharts.com/app/243750
243750,8,Jun-25,471.29,2208,2026-02-27T19:38:57+00:00,https://steamcharts.com/app/243750
243750,9,May-25,417.05,1334,2026-02-27T19:38:57+00:00,https://steamcharts.com/app/243750
243750,10,Apr-25,429.5,1011,2026-02-27T19:38:57+00:00,https://steamcharts.com/app/243750
243750,11,Mar-25,358.7,1949,2026-02-27T19:38:57+00:00,https://steamcharts.com/app/243750
243750,12,Feb-25,370.79,771,2026-02-27T19:38:57+00:00,https://steamcharts.com/app/243750
244210,1,Jan-26,10683.92,19413,2026-02-27T19:47:16+00:00,https://steamcharts.com/app/244210
244210,2,Dec-25,10518.27,20019,2026-02-27T19:47:16+00:00,https://steamcharts.com/app/244210
244210,3,Nov-25,9703.65,18528,2026-02-27T19:47:16+00:00,https://steamcharts.com/app/244210
244210,4,Oct-25,9237.68,17937,2026-02-27T19:47:16+00:00,https://steamcharts.com/app/244210
244210,5,Sep-25,9131.55,17949,2026-02-27T19:47:16+00:00,https://steamcharts.com/app/244210
244210,6,Aug-25,9646.31,16885,2026-02-27T19:47:16+00:00,https://steamcharts.com/app/244210
244210,7,Jul-25,9756.61,16628,2026-02-27T19:47:16+00:00,https://steamcharts.com/app/244210
244210,8,Jun-25,9857.46,17324,2026-02-27T19:47:16+00:00,https://steamcharts.com/app/244210
244210,9,May-25,9571.86,18218,2026-02-27T19:47:16+00:00,https://steamcharts.com/app/244210
244210,10,Apr-25,9269.4,16925,2026-02-27T19:47:16+00:00,https://steamcharts.com/app/244210
244210,11,Mar-25,9486.83,18644,2026-02-27T19:47:16+00:00,https://steamcharts.com/app/244210
244210,12,Feb-25,9742.21,18623,2026-02-27T19:47:16+00:00,https://steamcharts.com/app/244210
244450,1,Jan-26,850.58,1466,2026-02-27T19:39:11+00:00,https://steamcharts.com/app/244450
244450,2,Dec-25,844.42,1469,2026-02-27T19:39:11+00:00,https://steamcharts.com/app/244450
244450,3,Nov-25,820.6,1559,2026-02-27T19:39:11+00:00,https://steamcharts.com/app/244450
244450,4,Oct-25,774.34,1489,2026-02-27T19:39:11+00:00,https://steamcharts.com/app/244450
244450,5,Sep-25,734.1,1294,2026-02-27T19:39:11+00:00,https://steamcharts.com/app/244450
244450,6,Aug-25,813.51,1386,2026-02-27T19:39:11+00:00,https://steamcharts.com/app/244450
244450,7,Jul-25,832.59,1377,2026-02-27T19:39:11+00:00,https://steamcharts.com/app/244450
244450,8,Jun-25,903.22,1597,2026-02-27T19:39:11+00:00,https://steamcharts.com/app/244450
244450,9,May-25,1056.86,2047,2026-02-27T19:39:11+00:00,https://steamcharts.com/app/244450
244450,10,Apr-25,932.34,1631,2026-02-27T19:39:11+00:00,https://steamcharts.com/app/244450
244450,11,Mar-25,1019.71,1909,2026-02-27T19:39:11+00:00,https://steamcharts.com/app/244450
244450,12,Feb-25,998.15,1821,2026-02-27T19:39:11+00:00,https://steamcharts.com/app/244450
244850,1,Jan-26,3552.51,6183,2026-02-27T19:37:03+00:00,https://steamcharts.com/app/244850
244850,2,Dec-25,3989.41,7873,2026-02-27T19:37:03+00:00,https://steamcharts.com/app/244850
244850,3,Nov-25,4298.68,7850,2026-02-27T19:37:03+00:00,https://steamcharts.com/app/244850
244850,4,Oct-25,5234.94,10629,2026-02-27T19:37:03+00:00,https://steamcharts.com/app/244850
244850,5,Sep-25,6742.32,13443,2026-02-27T19:37:03+00:00,https://steamcharts.com/app/244850
244850,6,Aug-25,4375.47,13985,2026-02-27T19:37:03+00:00,https://steamcharts.com/app/244850
244850,7,Jul-25,3698.79,6290,2026-02-27T19:37:03+00:00,https://steamcharts.com/app/244850
244850,8,Jun-25,3943.6,7426,2026-02-27T19:37:03+00:00,https://steamcharts.com/app/244850
244850,9,May-25,4676.31,8883,2026-02-27T19:37:03+00:00,https://steamcharts.com/app/244850
244850,10,Apr-25,3361.86,6128,2026-02-27T19:37:03+00:00,https://steamcharts.com/app/244850
244850,11,Mar-25,3764.45,6688,2026-02-27T19:37:03+00:00,https://steamcharts.com/app/244850
244850,12,Feb-25,4430.22,8400,2026-02-27T19:37:03+00:00,https://steamcharts.com/app/244850
246620,1,Jan-26,866.04,1735,2026-02-27T19:36:59+00:00,https://steamcharts.com/app/246620
246620,2,Dec-25,647.27,1311,2026-02-27T19:36:59+00:00,https://steamcharts.com/app/246620
246620,3,Nov-25,480.97,1079,2026-02-27T19:36:59+00:00,https://steamcharts.com/app/246620
246620,4,Oct-25,452.79,923,2026-02-27T19:36:59+00:00,https://steamcharts.com/app/246620
246620,5,Sep-25,548.35,1383,2026-02-27T19:36:59+00:00,https://steamcharts.com/app/246620
246620,6,Aug-25,517.89,831,2026-02-27T19:36:59+00:00,https://steamcharts.com/app/246620
246620,7,Jul-25,736.04,1753,2026-02-27T19:36:59+00:00,https://steamcharts.com/app/246620
246620,8,Jun-25,1230.39,5379,2026-02-27T19:36:59+00:00,https://steamcharts.com/app/246620
246620,9,May-25,588.4,4808,2026-02-27T19:36:59+00:00,https://steamcharts.com/app/246620
246620,10,Apr-25,481.56,1173,2026-02-27T19:36:59+00:00,https://steamcharts.com/app/246620
246620,11,Mar-25,491.04,940,2026-02-27T19:36:59+00:00,https://steamcharts.com/app/246620
246620,12,Feb-25,414.47,722,2026-02-27T19:36:59+00:00,https://steamcharts.com/app/246620
246900,1,Jan-26,205.91,457,2026-02-27T19:57:21+00:00,https://steamcharts.com/app/246900
246900,2,Dec-25,204.08,441,2026-02-27T19:57:21+00:00,https://steamcharts.com/app/246900
246900,3,Nov-25,172.13,337,2026-02-27T19:57:21+00:00,https://steamcharts.com/app/246900
246900,4,Oct-25,183.28,359,2026-02-27T19:57:21+00:00,https://steamcharts.com/app/246900
246900,5,Sep-25,166.28,310,2026-02-27T19:57:21+00:00,https://steamcharts.com/app/246900
246900,6,Aug-25,284.4,897,2026-02-27T19:57:21+00:00,https://steamcharts.com/app/246900
246900,7,Jul-25,257.28,512,2026-02-27T19:57:21+00:00,https://steamcharts.com/app/246900
246900,8,Jun-25,205.46,551,2026-02-27T19:57:21+00:00,https://steamcharts.com/app/246900
246900,9,May-25,159.33,274,2026-02-27T19:57:21+00:00,https://steamcharts.com/app/246900
246900,10,Apr-25,150.09,265,2026-02-27T19:57:21+00:00,https://steamcharts.com/app/246900
246900,11,Mar-25,184.98,336,2026-02-27T19:57:21+00:00,https://steamcharts.com/app/246900
246900,12,Feb-25,262.6,612,2026-02-27T19:57:21+00:00,https://steamcharts.com/app/246900
248170,1,Jan-26,145.26,222,2026-02-27T19:46:21+00:00,https://steamcharts.com/app/248170
248170,2,Dec-25,130.32,218,2026-02-27T19:46:21+00:00,https://steamcharts.com/app/248170
248170,3,Nov-25,119.06,195,2026-02-27T19:46:21+00:00,https://steamcharts.com/app/248170
248170,4,Oct-25,121.99,202,2026-02-27T19:46:21+00:00,https://steamcharts.com/app/248170
248170,5,Sep-25,123.61,186,2026-02-27T19:46:21+00:00,https://steamcharts.com/app/248170
248170,6,Aug-25,142.6,201,2026-02-27T19:46:21+00:00,https://steamcharts.com/app/248170
248170,7,Jul-25,137.46,194,2026-02-27T19:46:21+00:00,https://steamcharts.com/app/248170
248170,8,Jun-25,125.69,193,2026-02-27T19:46:21+00:00,https://steamcharts.com/app/248170
248170,9,May-25,131.67,204,2026-02-27T19:46:21+00:00,https://steamcharts.com/app/248170
248170,10,Apr-25,132.98,206,2026-02-27T19:46:21+00:00,https://steamcharts.com/app/248170
248170,11,Mar-25,129.23,200,2026-02-27T19:46:21+00:00,https://steamcharts.com/app/248170
248170,12,Feb-25,130.97,194,2026-02-27T19:46:21+00:00,https://steamcharts.com/app/248170
248390,1,Jan-26,526.15,1246,2026-02-27T19:35:04+00:00,https://steamcharts.com/app/248390
248390,2,Dec-25,529.54,1317,2026-02-27T19:35:04+00:00,https://steamcharts.com/app/248390
248390,3,Nov-25,348.17,730,2026-02-27T19:35:04+00:00,https://steamcharts.com/app/248390
248390,4,Oct-25,388.87,861,2026-02-27T19:35:04+00:00,https://steamcharts.com/app/248390
248390,5,Sep-25,355.39,684,2026-02-27T19:35:04+00:00,https://steamcharts.com/app/248390
248390,6,Aug-25,394.8,794,2026-02-27T19:35:04+00:00,https://steamcharts.com/app/248390
248390,7,Jul-25,407.68,857,2026-02-27T19:35:04+00:00,https://steamcharts.com/app/248390
248390,8,Jun-25,345.91,757,2026-02-27T19:35:04+00:00,https://steamcharts.com/app/248390
248390,9,May-25,370.19,743,2026-02-27T19:35:04+00:00,https://steamcharts.com/app/248390
248390,10,Apr-25,437.7,850,2026-02-27T19:35:04+00:00,https://steamcharts.com/app/248390
248390,11,Mar-25,456.23,1135,2026-02-27T19:35:04+00:00,https://steamcharts.com/app/248390
248390,12,Feb-25,504.3,1168,2026-02-27T19:35:04+00:00,https://steamcharts.com/app/248390
249130,1,Jan-26,429.95,947,2026-02-27T19:43:47+00:00,https://steamcharts.com/app/249130
249130,2,Dec-25,473.84,946,2026-02-27T19:43:47+00:00,https://steamcharts.com/app/249130
249130,3,Nov-25,278.26,612,2026-02-27T19:43:47+00:00,https://steamcharts.com/app/249130
249130,4,Oct-25,388.31,992,2026-02-27T19:43:47+00:00,https://steamcharts.com/app/249130
249130,5,Sep-25,509.18,1523,2026-02-27T19:43:47+00:00,https://steamcharts.com/app/249130
249130,6,Aug-25,651.79,2051,2026-02-27T19:43:47+00:00,https://steamcharts.com/app/249130
249130,7,Jul-25,392.83,755,2026-02-27T19:43:47+00:00,https://steamcharts.com/app/249130
249130,8,Jun-25,361.97,856,2026-02-27T19:43:47+00:00,https://steamcharts.com/app/249130
249130,9,May-25,272.27,571,2026-02-27T19:43:47+00:00,https://steamcharts.com/app/249130
249130,10,Apr-25,327.89,743,2026-02-27T19:43:47+00:00,https://steamcharts.com/app/249130
249130,11,Mar-25,422.55,1129,2026-02-27T19:43:47+00:00,https://steamcharts.com/app/249130
249130,12,Feb-25,401.93,1192,2026-02-27T19:43:47+00:00,https://steamcharts.com/app/249130
250520,1,Jan-26,203.7,375,2026-02-27T19:48:55+00:00,https://steamcharts.com/app/250520
250520,2,Dec-25,168.83,366,2026-02-27T19:48:55+00:00,https://steamcharts.com/app/250520
250520,3,Nov-25,154.22,266,2026-02-27T19:48:55+00:00,https://steamcharts.com/app/250520
