app_id,is_free,price_usd,release_date_str,genres_csv,categories_csv,scraped_utc
2786550,FALSE,7.99,"Nov 20, 2025",Action|Early Access,Single-player|Multi-player|Co-op|Online Co-op|Steam Cloud|Family Sharing,2026-02-27T20:48:19+00:00
2791440,TRUE,,"Nov 6, 2024",Adventure|Indie|Massively Multiplayer|RPG|Free To Play|Early Access,Single-player|Multi-player|MMO|Co-op|Online Co-op|In-App Purchases,2026-02-27T20:48:20+00:00
2794590,FALSE,4.99,"Jan 10, 2026",Indie|Early Access,Multi-player|PvP|Online PvP|Co-op|Online Co-op|Family Sharing,2026-02-27T20:48:21+00:00
2795540,FALSE,19.99,"Jan 28, 2026",Action|Indie|RPG|Early Access,Multi-player|PvP|Online PvP|Co-op|Online Co-op|Cross-Platform Multiplayer|In-App Purchases,2026-02-27T20:48:21+00:00
2799860,FALSE,69.99,"Nov 13, 2025",RPG|Sports,Single-player|Multi-player|PvP|Online PvP|Cross-Platform Multiplayer|Steam Achievements|Full controller support|Steam Trading Cards|Steam Cloud|HDR available|Family Sharing,2026-02-27T20:48:22+00:00
2806410,TRUE,,"Apr 16, 2024",Adventure|Massively Multiplayer|Simulation|Strategy|Free To Play,Multi-player|MMO|PvP|Online PvP|Co-op|Online Co-op|Cross-Platform Multiplayer|In-App Purchases,2026-02-27T20:48:23+00:00
2807960,FALSE,69.99,"Oct 10, 2025",Action,Single-player|Multi-player|PvP|Online PvP|Cross-Platform Multiplayer|Steam Achievements|Full controller support|In-App Purchases|Camera Comfort|Chat Speech-to-text|Chat Text-to-speech|Color Alternatives|Custom Volume Controls|Adjustable Difficulty|Keyboard Only Option|Playable without Timed Input|Stereo Sound|Subtitle Options|Surround Sound|Steam Cloud|HDR available,2026-02-27T20:48:23+00:00
2808560,FALSE,44.99,"Feb 12, 2026",RPG|Strategy,Single-player|Steam Achievements|Full controller support|Steam Trading Cards|Camera Comfort|Custom Volume Controls|Adjustable Difficulty|Playable without Timed Input|Stereo Sound|Steam Cloud|Family Sharing,2026-02-27T20:48:24+00:00
2808930,TRUE,,"Feb 21, 2024",Action|Adventure|Massively Multiplayer|RPG|Strategy|Free To Play,Single-player|Multi-player|PvP|Steam Achievements|In-App Purchases,2026-02-27T20:48:24+00:00
2814790,FALSE,16.99,"Feb 13, 2026",Adventure|Indie|RPG,Single-player|Family Sharing,2026-02-27T20:48:25+00:00
2815070,FALSE,59.99,"Feb 12, 2026",Racing|Simulation|Sports,Single-player|Multi-player|PvP|Online PvP|Cross-Platform Multiplayer|Steam Achievements|Full controller support|Steam Trading Cards|Camera Comfort|Custom Volume Controls|Adjustable Difficulty|Playable without Timed Input|Stereo Sound|Subtitle Options|Surround Sound|Steam Cloud|Family Sharing,2026-02-27T20:48:25+00:00
2819520,TRUE,,"May 21, 2024",Massively Multiplayer|RPG|Strategy|Free To Play,Multi-player|MMO|PvP|Online PvP|Co-op|Online Co-op|Cross-Platform Multiplayer|In-App Purchases,2026-02-27T20:48:26+00:00
2820820,FALSE,14.99,"Sep 3, 2025",Action|Indie|RPG,Single-player|Full controller support|Steam Cloud|Family Sharing,2026-02-27T20:48:27+00:00
2826180,FALSE,4.99,"May 2, 2024",Adventure|Casual|Indie|Simulation,Single-player|Multi-player|Co-op|Online Co-op|Steam Achievements|Steam Cloud|Family Sharing,2026-02-27T20:48:27+00:00
2827200,FALSE,9.99,"Oct 27, 2025",Action|Adventure|Casual|Indie|Early Access,Multi-player|Co-op|Online Co-op|Full controller support|Steam Cloud|Family Sharing,2026-02-27T20:48:28+00:00
2828860,FALSE,29.99,"Sep 24, 2024",Action|Early Access,Single-player|Multi-player|Co-op|Online Co-op|Partial Controller Support|Family Sharing,2026-02-27T20:48:28+00:00
2832330,TRUE,,"Aug 22, 2024",Action|Casual|RPG|Free To Play,Single-player|Multi-player|PvP|In-App Purchases,2026-02-27T20:48:29+00:00
2835570,FALSE,2.99,"Apr 4, 2024",Action|Indie|Simulation,Single-player|Multi-player|PvP|Online PvP|Steam Achievements|Steam Trading Cards|Partial Controller Support|Steam Leaderboards|Family Sharing,2026-02-27T20:48:29+00:00
2840770,FALSE,19.49,"Jun 17, 2024",Action|Adventure,Single-player|Multi-player|Co-op|Online Co-op|Steam Achievements|Captions available|In-App Purchases|Partial Controller Support|HDR available,2026-02-27T20:48:30+00:00
2842040,FALSE,20.99,"Nov 21, 2024",Action|Adventure,Single-player|Steam Achievements|Full controller support|Captions available|In-App Purchases|HDR available,2026-02-27T20:48:30+00:00
2849080,FALSE,,"25 Jul, 2024",Indie|Strategy,Single-player|Steam Achievements|Partial Controller Support|Steam Cloud|Family Sharing,2026-02-27T20:48:31+00:00
2853590,FALSE,19.99,"Jun 2, 2025",Adventure|Indie|RPG|Simulation|Strategy,Single-player|Steam Achievements|Family Sharing,2026-02-27T20:48:31+00:00
2853730,FALSE,5.99,"Aug 22, 2024",Action|RPG,Single-player|Multi-player|PvP|Online PvP|Co-op|Online Co-op|Steam Achievements|Full controller support|Captions available|In-App Purchases|HDR available,2026-02-27T20:48:32+00:00
2861260,FALSE,3.99,"Feb 5, 2026",Action|Indie,Single-player|Steam Achievements|Full controller support|Custom Volume Controls|Adjustable Difficulty|Playable without Timed Input|Stats|Steam Leaderboards|Family Sharing,2026-02-27T20:48:33+00:00
2864560,FALSE,59.99,"Jun 4, 2025",Action|Adventure|RPG,Single-player|Steam Achievements|Full controller support|Steam Trading Cards|Steam Cloud|Family Sharing,2026-02-27T20:48:34+00:00
2871440,FALSE,,"7 Jun, 2025",Casual|Indie,Single-player|Steam Achievements|Full controller support|Camera Comfort|Custom Volume Controls|Adjustable Difficulty|Mouse Only Option|Playable without Timed Input|Save Anytime|Stereo Sound|Steam Cloud|Stats|Family Sharing,2026-02-27T20:48:34+00:00
2873060,FALSE,13.99,"Feb 5, 2026",RPG|Strategy|Early Access,Single-player|Steam Cloud|Family Sharing,2026-02-27T20:48:35+00:00
2878420,FALSE,5.99,"Oct 3, 2024",Simulation,Single-player|Multi-player|Co-op|Online Co-op|Steam Achievements|Full controller support|Family Sharing,2026-02-27T20:48:36+00:00
2878450,FALSE,29.99,"Oct 27, 2025",Strategy,Single-player|Steam Achievements|Family Sharing,2026-02-27T20:48:36+00:00
2878960,FALSE,59.99,"Mar 13, 2025",Simulation|Sports,Single-player|Multi-player|PvP|Online PvP|Shared/Split Screen PvP|Co-op|Online Co-op|Shared/Split Screen Co-op|Shared/Split Screen|Steam Achievements|In-App Purchases|Partial Controller Support|Steam Cloud|Remote Play Together,2026-02-27T20:48:37+00:00
2878980,FALSE,69.99,"Oct 28, 2024",Simulation|Sports,Single-player|Multi-player|PvP|Online PvP|Shared/Split Screen PvP|Co-op|Online Co-op|Shared/Split Screen Co-op|Shared/Split Screen|Steam Achievements|In-App Purchases|Partial Controller Support|Steam Cloud|Remote Play Together|Family Sharing,2026-02-27T20:48:38+00:00
2879840,FALSE,19.99,"Oct 27, 2025",Adventure|Casual|Indie|Simulation,Single-player|Multi-player|Co-op|Online Co-op|Cross-Platform Multiplayer|Steam Achievements|Full controller support|Steam Trading Cards|Captions available|Steam Workshop|Steam Workshop|Adjustable Text Size|Camera Comfort|Color Alternatives|Custom Volume Controls|Playable without Timed Input|Save Anytime|Stereo Sound|Surround Sound|Steam Cloud|Includes level editor|Remote Play on TV|Family Sharing,2026-02-27T20:48:38+00:00
2881650,FALSE,7.99,"Apr 1, 2024",Action|Adventure|Indie,Multi-player|Co-op|Online Co-op|Partial Controller Support|Steam Cloud|Family Sharing,2026-02-27T20:48:39+00:00
2888120,FALSE,4.99,"Sep 19, 2024",Utilities,Steam Achievements|Steam Cloud|Family Sharing,2026-02-27T20:48:39+00:00
2890830,FALSE,,"5 Feb, 2026",Indie|Simulation,Single-player|Steam Achievements|Family Sharing,2026-02-27T20:48:40+00:00
2891940,FALSE,,"6 Feb, 2026",Casual|Indie|Massively Multiplayer|Strategy,Multi-player|PvP|Online PvP|Steam Achievements|In-App Purchases|Family Sharing,2026-02-27T20:48:41+00:00
2892880,TRUE,,"Mar 26, 2025",Casual|Massively Multiplayer|Simulation|Free To Play,Multi-player|MMO,2026-02-27T20:48:41+00:00
2893570,FALSE,59.99,"Oct 30, 2025",RPG,Single-player|Steam Achievements|Steam Trading Cards|Camera Comfort|Custom Volume Controls|Adjustable Difficulty|Keyboard Only Option|Playable without Timed Input|Partial Controller Support|Steam Cloud|Family Sharing,2026-02-27T20:48:42+00:00
2893820,FALSE,29.99,"Nov 24, 2025",Action|Adventure|Indie|RPG,Single-player|Steam Achievements|Steam Trading Cards|Steam Cloud|Family Sharing,2026-02-27T20:48:42+00:00
2897580,TRUE,,"May 3, 2024",Action|Casual|Indie|Strategy|Free To Play|Early Access,Single-player|Steam Achievements|In-App Purchases,2026-02-27T20:48:43+00:00
2899050,FALSE,17.99,"Dec 13, 2024",Adventure|Indie|Early Access,Single-player|Steam Achievements|Steam Cloud|Family Sharing,2026-02-27T20:48:43+00:00
2899680,FALSE,4.99,"Feb 4, 2026",Casual|Indie,Single-player|Steam Achievements|Steam Cloud|Steam Leaderboards|Family Sharing,2026-02-27T20:48:44+00:00
2903690,TRUE,,"Nov 7, 2024",Casual|RPG|Strategy|Free To Play,Single-player|Steam Achievements|Steam Trading Cards|In-App Purchases|Custom Volume Controls|Mouse Only Option|Playable without Timed Input,2026-02-27T20:48:44+00:00
2904000,FALSE,9.99,"Sep 16, 2024",Action|Casual|Indie|Free To Play|Early Access,Single-player|Multi-player|Co-op|Online Co-op|Steam Achievements|Partial Controller Support|Steam Cloud|Family Sharing,2026-02-27T20:48:45+00:00
2908820,FALSE,1.99,"Feb 17, 2026",Action|Casual|Indie,Single-player|Full controller support|Family Sharing,2026-02-27T20:48:46+00:00
2909400,FALSE,49.99,"Jan 23, 2025",Action|Adventure|RPG,Single-player|Steam Achievements|Full controller support|Steam Trading Cards|Steam Cloud|HDR available|Family Sharing,2026-02-27T20:48:46+00:00
2910270,FALSE,8.99,"Feb 15, 2026",Action|Casual|Simulation,Multi-player|PvP|Online PvP|Family Sharing,2026-02-27T20:48:47+00:00
2916430,FALSE,14.99,"Dec 10, 2024",Indie|Simulation|Early Access,Single-player|Multi-player|Co-op|Online Co-op|Steam Achievements|Partial Controller Support|Steam Cloud|Family Sharing,2026-02-27T20:48:47+00:00
2918150,TRUE,,"Sep 23, 2024",Action|Free To Play,Single-player|Multi-player|PvP|Online PvP|Co-op|Online Co-op|Steam Achievements|Full controller support|In-App Purchases,2026-02-27T20:48:48+00:00
2918300,TRUE,,"May 22, 2025",Action|Free To Play,Single-player|Multi-player|PvP|Online PvP|Co-op|Online Co-op|Cross-Platform Multiplayer|Steam Achievements|Full controller support|In-App Purchases,2026-02-27T20:48:48+00:00
2920270,TRUE,,"Jul 30, 2024",Action|Casual|RPG|Strategy|Free To Play,Multi-player|PvP|Online PvP|Co-op|Online Co-op|Cross-Platform Multiplayer|Steam Achievements|In-App Purchases|Partial Controller Support,2026-02-27T20:48:49+00:00
2923300,TRUE,,"Apr 23, 2024",Adventure|Casual|Simulation|Strategy|Free To Play,Single-player|Steam Achievements|Steam Trading Cards|Steam Workshop|Steam Workshop|In-App Purchases|Steam Cloud,2026-02-27T20:48:50+00:00
2928520,FALSE,9.39,"Oct 2, 2024",Casual|Indie|Simulation,Single-player|Steam Achievements|Partial Controller Support|Steam Cloud|Family Sharing,2026-02-27T20:48:50+00:00
2928600,FALSE,59.99,"Aug 5, 2025",Action|Adventure,Single-player|Multi-player|PvP|Online PvP|Shared/Split Screen PvP|Shared/Split Screen|Steam Achievements|Full controller support|Steam Trading Cards|In-App Purchases|Camera Comfort|Custom Volume Controls|Keyboard Only Option|Steam Cloud|Stats|Steam Leaderboards|Family Sharing,2026-02-27T20:48:51+00:00
2933080,FALSE,19.99,"Jun 18, 2024",Action,Single-player|Multi-player|Co-op|Online Co-op|Steam Achievements|Steam Trading Cards|Camera Comfort|Color Alternatives|Adjustable Difficulty|Stereo Sound|Partial Controller Support|Steam Cloud|Family Sharing,2026-02-27T20:48:52+00:00
2933130,FALSE,29.99,"Aug 27, 2024",Action|Adventure|RPG,Single-player|Multi-player|Co-op|Online Co-op|Cross-Platform Multiplayer|Steam Achievements|Full controller support|Steam Cloud|Family Sharing,2026-02-27T20:48:52+00:00
2941710,FALSE,29.99,"Jun 25, 2025",Action|Adventure|Indie|Early Access,Single-player|Camera Comfort|Color Alternatives|Custom Volume Controls|Adjustable Difficulty|Playable without Timed Input|Stereo Sound|Steam Cloud|Family Sharing,2026-02-27T20:48:52+00:00
2942780,FALSE,7.99,"Jul 15, 2024",Adventure|Casual|Indie|RPG|Early Access,Single-player|Steam Achievements|Steam Cloud|Family Sharing,2026-02-27T20:48:53+00:00
2943650,TRUE,,"Mar 6, 2025",Action|Free To Play,Multi-player|PvP|Online PvP|Co-op|Online Co-op|Full controller support,2026-02-27T20:48:53+00:00
2947440,FALSE,69.99,"Sep 24, 2025",Action|Adventure,Single-player|Steam Achievements|Full controller support|Color Alternatives|Custom Volume Controls|Playable without Timed Input|Stereo Sound|Subtitle Options|Surround Sound|Steam Cloud|Family Sharing,2026-02-27T20:48:54+00:00
2947650,FALSE,16.99,"Feb 4, 2026",Action|Casual|Indie|Simulation|Strategy,Single-player|Multi-player|Co-op|Online Co-op|Shared/Split Screen Co-op|Shared/Split Screen|Steam Achievements|Full controller support|Custom Volume Controls|Keyboard Only Option|Save Anytime|Steam Cloud|Remote Play Together|Family Sharing,2026-02-27T20:48:55+00:00
2948190,TRUE,,"Oct 21, 2025",Action|Massively Multiplayer|RPG|Free To Play|Early Access,Multi-player|MMO|PvP|Online PvP|Co-op|Online Co-op|Steam Achievements|In-App Purchases,2026-02-27T20:48:55+00:00
2950340,FALSE,39.99,"Oct 8, 2024",Action|Adventure|Casual,Single-player|Multi-player|Co-op|Shared/Split Screen Co-op|Shared/Split Screen|Steam Achievements|Full controller support|Steam Cloud|Remote Play Together|Family Sharing,2026-02-27T20:48:55+00:00
2951630,FALSE,,"Jul 25, 2024",Action|Strategy,Single-player|Multi-player|PvP|Online PvP|Cross-Platform Multiplayer|Steam Achievements|Steam Trading Cards|Camera Comfort|Color Alternatives|Custom Volume Controls|Adjustable Difficulty|Playable without Timed Input|Save Anytime|Stereo Sound|Surround Sound|Family Sharing,2026-02-27T20:48:56+00:00
2951690,TRUE,,"Nov 5, 2025",Action|Free To Play,Multi-player|PvP|Online PvP|Co-op|Online Co-op|Steam Achievements|Full controller support|In-App Purchases,2026-02-27T20:48:57+00:00
2956680,FALSE,14.99,"Jan 21, 2026",Action|Early Access,Single-player|Multi-player|Co-op|Online Co-op|Steam Achievements|Full controller support|Custom Volume Controls|Playable without Timed Input|Steam Cloud|Family Sharing,2026-02-27T20:48:57+00:00
2958130,FALSE,47.99,"Oct 21, 2025",Simulation|Strategy,Single-player|Steam Achievements|Full controller support|Steam Trading Cards|Camera Comfort|Color Alternatives|Custom Volume Controls|Playable without Timed Input|Save Anytime|Stereo Sound|Subtitle Options|Surround Sound|Steam Cloud|HDR available|Family Sharing,2026-02-27T20:48:58+00:00
2959010,FALSE,14.99,"Feb 5, 2026",Action|Adventure|Casual|Indie,Single-player|Steam Achievements|Full controller support|Playable without Timed Input|Steam Cloud|Family Sharing,2026-02-27T20:48:58+00:00
2962300,TRUE,,"19 Dec, 2024",Adventure|Massively Multiplayer|RPG|Free To Play,Multi-player|MMO|PvP|Online PvP|Co-op|Online Co-op|Steam Achievements|Steam Trading Cards|In-App Purchases|Custom Volume Controls|Mouse Only Option|Playable without Timed Input|Stereo Sound|Touch Only Option,2026-02-27T20:48:59+00:00
2962810,TRUE,,"Aug 6, 2025",Casual|Indie|Simulation|Free To Play,Single-player|Steam Achievements|In-App Purchases|Steam Cloud|Steam Leaderboards,2026-02-27T20:49:00+00:00
2963870,TRUE,,"Jul 19, 2024",Action|Adventure|Casual|Massively Multiplayer|RPG|Free To Play,Multi-player|PvP|Online PvP|Co-op|Online Co-op|Cross-Platform Multiplayer|In-App Purchases|Partial Controller Support,2026-02-27T20:49:00+00:00
2966320,FALSE,39.99,"Feb 11, 2026",Casual|Indie|RPG|Simulation|Early Access,Single-player|Steam Achievements|Full controller support|Steam Cloud|Family Sharing,2026-02-27T20:49:01+00:00
2968420,FALSE,,"23 Oct, 2025",Casual|Indie|Simulation,Single-player|Multi-player|Co-op|Online Co-op|Shared/Split Screen Co-op|Shared/Split Screen|Cross-Platform Multiplayer|Steam Achievements|Full controller support|Custom Volume Controls|Playable without Timed Input|Save Anytime|Stereo Sound|Surround Sound|Steam Cloud|Family Sharing,2026-02-27T20:49:01+00:00
2968860,FALSE,11.99,"Feb 17, 2026",Action|Indie|RPG,Single-player|Steam Achievements|Custom Volume Controls|Playable without Timed Input|Partial Controller Support|Steam Cloud|Family Sharing,2026-02-27T20:49:02+00:00
2977660,TRUE,,"May 21, 2024",Action|Casual|Indie|Simulation|Free To Play,Single-player|Steam Achievements|In-App Purchases|Stats,2026-02-27T20:49:03+00:00
2982340,FALSE,19.99,"Feb 12, 2026",Adventure|Strategy,Single-player|Steam Achievements|Full controller support|Color Alternatives|Custom Volume Controls|Playable without Timed Input|Save Anytime|Stereo Sound|Steam Cloud|Family Sharing,2026-02-27T20:49:03+00:00
2984450,FALSE,5.99,"Feb 19, 2026",Action|Adventure|Indie|Massively Multiplayer|RPG|Early Access,Single-player|Multi-player|PvP|Online PvP|Co-op|Online Co-op|Family Sharing,2026-02-27T20:49:04+00:00
2987800,TRUE,,"Jul 16, 2025",RPG|Free To Play,Single-player|Multi-player|PvP|Online PvP|Co-op|Online Co-op|Cross-Platform Multiplayer|Steam Achievements|In-App Purchases,2026-02-27T20:49:04+00:00
2987860,TRUE,,"Jul 26, 2024",Adventure|Casual|Indie|Free To Play,Single-player|Multi-player|Co-op|Online Co-op|Steam Achievements|Full controller support,2026-02-27T20:49:05+00:00
2988580,FALSE,14.99,"Dec 8, 2025",Action|Adventure|RPG,Single-player|Multi-player|Co-op|Online Co-op|Steam Achievements|Full controller support|Steam Trading Cards|Custom Volume Controls|Adjustable Difficulty|Stereo Sound|Steam Cloud|Family Sharing,2026-02-27T20:49:05+00:00
2989820,TRUE,,"Aug 13, 2024",Casual|Indie|Free To Play,Single-player|Steam Achievements|In-App Purchases|Steam Cloud,2026-02-27T20:49:06+00:00
2993780,FALSE,59.99,"May 21, 2025",RPG,Single-player|Multi-player|Co-op|Online Co-op|Cross-Platform Multiplayer|Steam Achievements|Full controller support|Steam Cloud|HDR available|Family Sharing,2026-02-27T20:49:06+00:00
2994020,TRUE,,"Jan 4, 2025",Indie|Simulation|Sports|Free To Play,Single-player|Multi-player|PvP|Online PvP|LAN PvP|In-App Purchases,2026-02-27T20:49:07+00:00
2994150,FALSE,11.99,"Feb 23, 2026",Strategy,Single-player|Multi-player|PvP|Online PvP|Steam Achievements|Family Sharing,2026-02-27T20:49:07+00:00
2996040,FALSE,29.99,"Nov 6, 2024",Action|Adventure|Indie|RPG|Strategy,Single-player|Multi-player|Co-op|Online Co-op|Shared/Split Screen Co-op|Shared/Split Screen|Cross-Platform Multiplayer|Steam Achievements|Full controller support|Steam Cloud|Remote Play Together|Family Sharing,2026-02-27T20:49:08+00:00
3003300,FALSE,3.99,"Feb 13, 2025",Casual|Free To Play|Utilities,Single-player|Steam Achievements|Steam Workshop|Stats,2026-02-27T20:49:08+00:00
3008130,FALSE,59.99,"Sep 18, 2025",Action|Adventure|RPG,Single-player|Multi-player|Co-op|Online Co-op|Steam Achievements|Full controller support|Steam Cloud|Remote Play on TV|Family Sharing,2026-02-27T20:49:09+00:00
3014080,FALSE,59.99,"Apr 23, 2025",Adventure|Simulation,Single-player|Steam Achievements|Full controller support|Steam Trading Cards|Steam Cloud|Family Sharing,2026-02-27T20:49:09+00:00
3014320,FALSE,49.99,"Dec 4, 2025",RPG,Single-player|Steam Achievements|Full controller support|Steam Trading Cards|Steam Cloud|Family Sharing,2026-02-27T20:49:10+00:00
3017450,TRUE,,"Oct 11, 2024",Adventure|RPG|Free To Play,Single-player|Multi-player|PvP|Online PvP|Steam Achievements|In-App Purchases,2026-02-27T20:49:10+00:00
3017580,FALSE,1.99,"Oct 24, 2024",Adventure|Casual|Indie|Simulation,Single-player|Steam Achievements|Full controller support|Steam Cloud|Family Sharing,2026-02-27T20:49:11+00:00
3017860,FALSE,69.99,"May 14, 2025",Action,Single-player|Steam Achievements|Full controller support|Steam Trading Cards|Color Alternatives|Adjustable Difficulty|Surround Sound|Steam Cloud|HDR available|Family Sharing,2026-02-27T20:49:11+00:00
3020510,FALSE,19.99,"Mar 25, 2025",Indie|RPG|Simulation|Strategy|Early Access,Single-player|Steam Achievements|Steam Cloud|Family Sharing,2026-02-27T20:49:12+00:00
3024040,FALSE,,"15 Jul, 2025",Simulation|Strategy,Single-player|Multi-player|PvP|Online PvP|Co-op|Online Co-op|Steam Achievements|Steam Trading Cards|Steam Workshop|Custom Volume Controls|Adjustable Difficulty|Mouse Only Option|Playable without Timed Input|Save Anytime|Steam Cloud|Steam Leaderboards|Includes level editor|Family Sharing,2026-02-27T20:49:12+00:00
3026450,FALSE,14.99,"Sep 22, 2025",Action|Indie|Early Access,Single-player|Steam Achievements|Full controller support|Custom Volume Controls|Playable without Timed Input|Stereo Sound|Steam Cloud|Steam Leaderboards|Family Sharing,2026-02-27T20:49:13+00:00
3035120,FALSE,9.99,"Aug 7, 2025",Casual|Indie,Single-player|Steam Achievements|Full controller support|Steam Trading Cards|Camera Comfort|Color Alternatives|Custom Volume Controls|Keyboard Only Option|Mouse Only Option|Playable without Timed Input|Touch Only Option|Steam Cloud|Family Sharing,2026-02-27T20:49:14+00:00
3035570,FALSE,,"17 Oct, 2024",Action|Adventure,Single-player|Steam Achievements|Captions available|Adjustable Text Size|Camera Comfort|Color Alternatives|Custom Volume Controls|Adjustable Difficulty|Keyboard Only Option|Mouse Only Option|Narrated Game Menus|Playable without Timed Input|Save Anytime|Stereo Sound|Subtitle Options|Surround Sound|Partial Controller Support|HDR available,2026-02-27T20:49:14+00:00
3037410,TRUE,,"Nov 15, 2024",Adventure|Casual|Indie|Free To Play,Single-player,2026-02-27T20:49:15+00:00
3050900,FALSE,49.99,"Feb 10, 2026",Action|Adventure,Single-player|Steam Achievements|Full controller support|Steam Trading Cards|Custom Volume Controls|Adjustable Difficulty|Stereo Sound|Steam Cloud|Family Sharing,2026-02-27T20:49:15+00:00
3052450,TRUE,,"Aug 1, 2024",RPG|Strategy|Free To Play,Single-player|Multi-player|PvP|In-App Purchases,2026-02-27T20:49:16+00:00
3053950,FALSE,9.99,"Dec 5, 2025",Action|Casual|Indie|RPG|Early Access,Multi-player|Co-op|Online Co-op|Steam Achievements|Partial Controller Support|Family Sharing,2026-02-27T20:49:17+00:00
3054690,FALSE,34.99,"Feb 17, 2026",RPG|Strategy,Single-player|Steam Achievements|Family Sharing,2026-02-27T20:49:17+00:00
3055250,TRUE,,"Aug 22, 2025",RPG|Free To Play|Early Access,Single-player|Steam Achievements|In-App Purchases|Custom Volume Controls|Mouse Only Option|Playable without Timed Input|Save Anytime|Steam Cloud,2026-02-27T20:49:18+00:00
3058630,FALSE,39.99,"Jan 16, 2025",Racing|Simulation|Sports|Early Access,Single-player|VR Supported|Partial Controller Support|Family Sharing,2026-02-27T20:49:19+00:00
3059070,FALSE,7.99,"Jan 30, 2025",Action|Indie,Single-player|Multi-player|Co-op|Online Co-op|Steam Achievements|Full controller support|Family Sharing,2026-02-27T20:49:19+00:00
3059520,FALSE,59.99,"May 30, 2025",Racing|Simulation|Sports,Single-player|Multi-player|PvP|Online PvP|LAN PvP|Shared/Split Screen PvP|Co-op|Online Co-op|LAN Co-op|Shared/Split Screen|Cross-Platform Multiplayer|Steam Achievements|Full controller support|VR Supported|Steam Workshop|In-App Purchases|Adjustable Difficulty|Keyboard Only Option|Playable without Timed Input|Stereo Sound|Surround Sound|Steam Cloud|HDR available|Family Sharing,2026-02-27T20:49:20+00:00
3060770,TRUE,,"Jan 30, 2025",Free To Play|Utilities,VR Only,2026-02-27T20:49:20+00:00
3061570,TRUE,,"Jun 25, 2025",Adventure|RPG|Free To Play,Single-player|Multi-player|Cross-Platform Multiplayer|In-App Purchases|Partial Controller Support,2026-02-27T20:49:21+00:00
3061810,FALSE,59.99,"Feb 20, 2025",Action|Adventure|RPG,Single-player|Steam Achievements|Full controller support|Steam Trading Cards|Steam Cloud|Family Sharing,2026-02-27T20:49:21+00:00
3062030,TRUE,,"Jul 18, 2024",Casual|Indie|Massively Multiplayer|Simulation|Free To Play,Single-player|Multi-player|MMO|Co-op|Online Co-op|Steam Achievements|In-App Purchases|Steam Cloud|Steam Timeline,2026-02-27T20:49:22+00:00
3062650,FALSE,7.99,"Feb 13, 2026",Action|Casual|Indie|Simulation|Strategy,Single-player|Steam Achievements|Camera Comfort|Color Alternatives|Custom Volume Controls|Adjustable Difficulty|Mouse Only Option|Playable without Timed Input|Save Anytime|Steam Cloud|Family Sharing,2026-02-27T20:49:23+00:00
3062740,TRUE,,"Jul 29, 2025",Casual|Indie|Strategy|Free To Play,Single-player|Multi-player|PvP|Online PvP|Cross-Platform Multiplayer|In-App Purchases,2026-02-27T20:49:23+00:00
3064370,TRUE,,"Jul 18, 2024",Action|Adventure|Free To Play,Single-player|Multi-player|Co-op|Online Co-op|Partial Controller Support,2026-02-27T20:49:24+00:00
3067930,FALSE,19.99,"Jan 28, 2026",Adventure|Indie|RPG,Single-player|Partial Controller Support|Family Sharing,2026-02-27T20:49:24+00:00
3070070,FALSE,12.99,"Sep 15, 2024",Simulation|Early Access,Single-player|Steam Achievements|Full controller support|Steam Trading Cards|Camera Comfort|Custom Volume Controls|Playable without Timed Input|Save Anytime|Steam Cloud|Family Sharing,2026-02-27T20:49:25+00:00
3078390,TRUE,,"Sep 11, 2024",Casual|Indie|Simulation|Free To Play,Single-player|Steam Achievements|Steam Workshop|In-App Purchases|Steam Cloud,2026-02-27T20:49:26+00:00
3078950,FALSE,9.99,"Feb 13, 2026",Casual|Indie|Simulation,Single-player|Steam Achievements|Keyboard Only Option|Mouse Only Option|Save Anytime|Stereo Sound|Steam Cloud|Stats|Family Sharing,2026-02-27T20:49:26+00:00
3092660,TRUE,,"Oct 8, 2024",RPG|Free To Play,Single-player|Captions available|In-App Purchases,2026-02-27T20:49:26+00:00
3093020,FALSE,12.99,"Feb 9, 2026",Casual|Indie|Strategy,Single-player|Multi-player|PvP|Online PvP|Co-op|Online Co-op|Steam Achievements|Steam Trading Cards|Adjustable Text Size|Custom Volume Controls|Adjustable Difficulty|Mouse Only Option|Playable without Timed Input|Partial Controller Support|Steam Cloud|Family Sharing,2026-02-27T20:49:27+00:00
3097300,FALSE,7.99,"Feb 6, 2026",Casual|Indie|Simulation,Single-player|Steam Achievements|Full controller support|Captions available|Steam Workshop|Camera Comfort|Custom Volume Controls|Playable without Timed Input|Stereo Sound|Steam Cloud|Stats|Steam Leaderboards|Remote Play on TV|Family Sharing,2026-02-27T20:49:28+00:00
3097560,FALSE,6.99,"Oct 2, 2024",Casual|Indie|Simulation|Strategy|Early Access,Multi-player|PvP|Online PvP|Co-op|Online Co-op|Family Sharing,2026-02-27T20:49:28+00:00
3101040,FALSE,29.99,"Jul 18, 2025",Adventure|Indie|Simulation,Single-player|Custom Volume Controls|Mouse Only Option|Playable without Timed Input|Touch Only Option|Steam Cloud|Remote Play on Tablet|Family Sharing,2026-02-27T20:49:29+00:00
3105890,FALSE,29.99,"Dec 16, 2025",Action|Massively Multiplayer|RPG|Early Access,Single-player|Multi-player|MMO|PvP|Online PvP|Co-op|Online Co-op|Steam Achievements|In-App Purchases|Family Sharing,2026-02-27T20:49:29+00:00
